month,country,merchant_segment,device,payment_method,attempts,successes,attempted_volume_usd,refunds,disputes,platform_revenue_usd,successful_amount_usd,success_rate,refund_rate,dispute_rate
2026-07,DE,Mid-market,Mobile,Wallet,581,540,42188.97,13,0,751.58,39548.24,0.9294320137693631,0.024074074074074074,0.0
2026-07,DE,SMB,Desktop,BNPL,176,164,8319.61,4,0,148.54,7816.64,0.9318181818181818,0.024390243902439025,0.0
2026-07,DE,SMB,Desktop,Bank debit,330,316,18386.99,9,0,338.17,17797.57,0.9575757575757575,0.028481012658227847,0.0
2026-07,DE,SMB,Desktop,Card,1926,1802,97030.44,32,7,1705.71,89775.76,0.9356178608515057,0.017758046614872364,0.00388457269700333
2026-07,DE,SMB,Desktop,Wallet,642,609,35472.18,13,0,644.2,33900.39,0.9485981308411215,0.021346469622331693,0.0
2026-07,DE,SMB,Mobile,BNPL,361,329,16879.75,7,1,291.08,15321.98,0.9113573407202216,0.02127659574468085,0.00303951367781155
2026-07,DE,SMB,Mobile,Bank debit,622,566,28498.22,4,0,488.87,25730.16,0.909967845659164,0.007067137809187279,0.0
2026-07,DE,SMB,Mobile,Card,3373,3152,171136.45,45,24,3041.84,160086.55,0.9344796916691372,0.014276649746192893,0.007614213197969543
2026-07,DE,SMB,Mobile,Wallet,1100,1047,54880.86,13,1,993.25,52269.01,0.9518181818181818,0.012416427889207259,0.0009551098376313276
2026-07,GB,Enterprise,Desktop,BNPL,57,50,7523.77,2,0,127.31,6701.389999999999,0.8771929824561403,0.04,0.0
2026-07,GB,Enterprise,Desktop,Bank debit,89,83,8973.96,0,0,160.84,8467.06,0.9325842696629213,0.0,0.0
2026-07,GB,Enterprise,Desktop,Card,555,516,66389.08,7,4,1175.31,61856.95,0.9297297297297298,0.013565891472868217,0.007751937984496124
2026-07,GB,Enterprise,Desktop,Wallet,194,185,19615.43,2,0,356.66,18774.72,0.9536082474226805,0.010810810810810811,0.0
2026-07,GB,Enterprise,Mobile,BNPL,105,98,10916.19,5,1,189.5,9975.45,0.9333333333333333,0.05102040816326531,0.01020408163265306
2026-07,GB,Enterprise,Mobile,Bank debit,170,156,17096.43,1,0,298.69,15724.23,0.9176470588235294,0.00641025641025641,0.0
2026-07,GB,Enterprise,Mobile,Card,1015,948,106897.13,18,6,1907.61,100405.44,0.9339901477832512,0.0189873417721519,0.006329113924050633
2026-07,GB,Enterprise,Mobile,Wallet,329,305,34489.62,6,2,617.34,32493.97,0.9270516717325228,0.019672131147540985,0.006557377049180328
2026-07,GB,Mid-market,Desktop,BNPL,102,96,7606.83,1,0,134.4,7072.87,0.9411764705882353,0.010416666666666666,0.0
2026-07,GB,Mid-market,Desktop,Bank debit,204,189,14762.42,4,1,254.74,13408.23,0.9264705882352942,0.021164021164021163,0.005291005291005291
2026-07,GB,Mid-market,Desktop,Card,1225,1149,90737.6,21,8,1598.29,84115.19,0.9379591836734694,0.018276762402088774,0.006962576153176675
2026-07,GB,Mid-market,Desktop,Wallet,369,357,25732.25,4,1,468.58,24667.3,0.967479674796748,0.011204481792717087,0.0028011204481792717
2026-07,GB,Mid-market,Mobile,BNPL,195,170,14960.75,6,1,244.89,12886.88,0.8717948717948718,0.03529411764705882,0.0058823529411764705
2026-07,GB,Mid-market,Mobile,Bank debit,368,341,24725.21,3,0,435.99,22947.27,0.9266304347826086,0.008797653958944282,0.0
2026-07,GB,Mid-market,Mobile,Card,2186,2020,156390.43,32,13,2726.06,143478.32,0.9240622140896615,0.015841584158415842,0.006435643564356435
2026-07,GB,Mid-market,Mobile,Wallet,704,665,48303.63,5,1,865.4,45546.42,0.9446022727272727,0.007518796992481203,0.0015037593984962407
2026-07,GB,SMB,Desktop,BNPL,231,215,12075.78,5,0,214.45,11288.16,0.9307359307359307,0.023255813953488372,0.0
2026-07,GB,SMB,Desktop,Bank debit,435,402,22296.83,4,1,375.77,19779.12,0.9241379310344827,0.009950248756218905,0.0024875621890547263
2026-07,GB,SMB,Desktop,Card,2338,2204,117534.44,36,8,2098.34,110440.95,0.9426860564585116,0.016333938294010888,0.003629764065335753
2026-07,GB,SMB,Desktop,Wallet,686,661,33647.58,17,1,620.36,32651.829999999998,0.9635568513119533,0.025718608169440244,0.0015128593040847202
2026-07,GB,SMB,Mobile,BNPL,417,387,18539.67,16,0,330.42,17385.24,0.9280575539568345,0.041343669250646,0.0
2026-07,GB,SMB,Mobile,Bank debit,732,676,37176.14,11,5,648.24,34117.86,0.9234972677595629,0.016272189349112426,0.0073964497041420114
2026-07,GB,SMB,Mobile,Card,4043,3479,209197.31,52,27,3453.14,181748.66,0.860499628988375,0.014946823799942513,0.0077608508192009195
2026-07,GB,SMB,Mobile,Wallet,1264,1204,64666.29,11,2,1173.58,61771.46,0.9525316455696202,0.009136212624584718,0.0016611295681063123
2026-07,US,Enterprise,Desktop,BNPL,177,158,19335.22,3,0,328.4,17283.78,0.8926553672316384,0.0189873417721519,0.0
2026-07,US,Enterprise,Desktop,Bank debit,302,276,32050.91,3,0,563.12,29639.42,0.9139072847682119,0.010869565217391304,0.0
2026-07,US,Enterprise,Desktop,Card,1889,1787,203367.38,21,12,3641.46,191653.18,0.946003176283748,0.011751538891997761,0.006715165081141578
2026-07,US,Enterprise,Desktop,Wallet,637,610,70246.6,13,1,1284.21,67592.99,0.957613814756672,0.021311475409836064,0.001639344262295082
2026-07,US,Enterprise,Mobile,BNPL,309,281,35953.87,7,0,631.04,33214.2,0.9093851132686084,0.02491103202846975,0.0
2026-07,US,Enterprise,Mobile,Bank debit,557,508,64436.32,3,1,1091.89,57467.54,0.9120287253141831,0.005905511811023622,0.001968503937007874
2026-07,US,Enterprise,Mobile,Card,3380,3160,372662.52,58,31,6616.44,348221.82,0.9349112426035503,0.018354430379746836,0.009810126582278481
2026-07,US,Enterprise,Mobile,Wallet,1025,968,120038.99,19,1,2141.93,112734.36,0.944390243902439,0.01962809917355372,0.0010330578512396695
2026-07,US,Mid-market,Desktop,BNPL,406,370,31208.94,9,1,531.78,27989.87,0.9113300492610837,0.024324324324324326,0.002702702702702703
2026-07,US,Mid-market,Desktop,Bank debit,690,641,48292.81,9,1,853.95,44949.67,0.9289855072463769,0.014040561622464899,0.0015600624024961
2026-07,US,Mid-market,Desktop,Card,4044,3807,287402.84,79,22,5142.27,270636.69,0.9413946587537092,0.02075124770160231,0.005778828473863935
2026-07,US,Mid-market,Desktop,Wallet,1297,1244,89417.78,21,1,1619.8,85251.27,0.9591364687740941,0.016881028938906754,0.0008038585209003215
2026-07,US,Mid-market,Mobile,BNPL,657,603,46649.78,14,1,810.11,42639.79,0.9178082191780822,0.02321724709784411,0.001658374792703151
2026-07,US,Mid-market,Mobile,Bank debit,1219,1131,89998.02,22,3,1602.05,84318.2,0.9278096800656276,0.019451812555260833,0.002652519893899204
2026-07,US,Mid-market,Mobile,Card,7056,6642,505254.91,113,31,9011.69,474295.32,0.9413265306122449,0.01701294790725685,0.004667268894911172
2026-07,US,Mid-market,Mobile,Wallet,2223,2131,162852.56,37,8,2983.38,157030.22,0.9586144849302745,0.017362740497419052,0.003754106053496011
2026-07,US,SMB,Desktop,BNPL,704,649,33258.91,12,0,577.24,30379.5,0.921875,0.01848998459167951,0.0
2026-07,US,SMB,Desktop,Bank debit,1225,1145,59204.45,21,6,1026.59,54031.05,0.9346938775510204,0.01834061135371179,0.005240174672489083
2026-07,US,SMB,Desktop,Card,7358,6924,368329.35,111,38,6621.06,348488.03,0.9410165805925523,0.016031195840554593,0.005488157134604275
2026-07,US,SMB,Desktop,Wallet,2431,2319,120319.09,39,5,2178.85,114678.06,0.9539284245166598,0.016817593790426907,0.0021561017680034496
2026-07,US,SMB,Mobile,BNPL,1240,1125,60405.17,33,3,1049.8,55243.67,0.907258064516129,0.029333333333333333,0.0026666666666666666
2026-07,US,SMB,Mobile,Bank debit,2236,2090,111248.41,35,6,1963.7,103355.24,0.9347048300536672,0.01674641148325359,0.0028708133971291866
2026-07,US,SMB,Mobile,Card,13296,12495,651142.22,178,66,11621.2,611630.8,0.9397563176895307,0.014245698279311724,0.005282112845138055
2026-07,US,SMB,Mobile,Wallet,4230,4028,212302.37,73,4,3814.07,200732.9,0.9522458628841608,0.018123138033763656,0.0009930486593843098
2026-08,AU,Enterprise,Desktop,BNPL,46,41,5533.33,2,0,92.79,4881.8,0.8913043478260869,0.04878048780487805,0.0
2026-08,AU,Enterprise,Desktop,Bank debit,81,75,9635.47,1,0,171.6,9032.41,0.9259259259259259,0.013333333333333334,0.0
2026-08,AU,Enterprise,Desktop,Card,503,464,53214.88,7,1,936.12,49267.71,0.9224652087475149,0.015086206896551725,0.0021551724137931034
2026-08,AU,Enterprise,Desktop,Wallet,147,142,13336.61,2,0,246.7,12986.64,0.9659863945578231,0.014084507042253521,0.0
2026-08,AU,Enterprise,Mobile,BNPL,88,77,9071.89,1,0,149.69,7879.69,0.875,0.012987012987012988,0.0
2026-08,AU,Enterprise,Mobile,Bank debit,143,133,14817.6,1,0,258.88,13624.93,0.9300699300699301,0.007518796992481203,0.0
2026-08,AU,Enterprise,Mobile,Card,840,783,92821.41,16,4,1646.64,86665.14,0.9321428571428572,0.020434227330779056,0.005108556832694764
2026-08,AU,Enterprise,Mobile,Wallet,236,225,27366.47,1,0,477.03000000000003,25109.91,0.9533898305084746,0.0044444444444444444,0.0
2026-08,AU,Mid-market,Desktop,BNPL,90,84,6235.68,4,0,113.86,5992.64,0.9333333333333333,0.047619047619047616,0.0
2026-08,AU,Mid-market,Desktop,Bank debit,176,167,11859.51,2,0,212.48,11184.53,0.9488636363636364,0.011976047904191617,0.0
2026-08,AU,Mid-market,Desktop,Card,1019,943,68862.86,18,15,1184.94,62362.09,0.9254170755642787,0.019088016967126194,0.015906680805938492
2026-08,AU,Mid-market,Desktop,Wallet,302,285,20624.27,5,2,366.5,19289.05,0.9437086092715232,0.017543859649122806,0.007017543859649123
2026-08,AU,Mid-market,Mobile,BNPL,175,161,12363.82,2,0,215.69,11353.08,0.92,0.012422360248447204,0.0
2026-08,AU,Mid-market,Mobile,Bank debit,310,293,19780.8,2,2,348.41,18337.54,0.9451612903225807,0.006825938566552901,0.006825938566552901
2026-08,AU,Mid-market,Mobile,Card,1885,1784,136140.65,32,10,2428.97,127852.11,0.9464190981432361,0.017937219730941704,0.005605381165919282
2026-08,AU,Mid-market,Mobile,Wallet,590,557,40111.12,14,0,711.02,37419.73,0.9440677966101695,0.025134649910233394,0.0
2026-08,AU,SMB,Desktop,BNPL,177,164,7730.12,4,0,134.48,7077.57,0.9265536723163842,0.024390243902439025,0.0
2026-08,AU,SMB,Desktop,Bank debit,333,303,16310.17,3,0,287.78000000000003,15146.84,0.9099099099099099,0.009900990099009901,0.0
2026-08,AU,SMB,Desktop,Card,1955,1851,97306.55,24,12,1756.51,92438.33,0.9468030690537085,0.012965964343598054,0.006482982171799027
2026-08,AU,SMB,Desktop,Wallet,599,570,31148.0,11,1,558.67,29404.05,0.9515859766277128,0.01929824561403509,0.0017543859649122807
2026-08,AU,SMB,Mobile,BNPL,330,309,17165.7,4,0,307.6,16189.51,0.9363636363636364,0.012944983818770227,0.0
2026-08,AU,SMB,Mobile,Bank debit,594,537,30503.66,10,1,516.98,27208.34,0.9040404040404041,0.0186219739292365,0.00186219739292365
2026-08,AU,SMB,Mobile,Card,3447,3249,173583.16,55,18,3092.59,162772.31,0.9425587467362925,0.01692828562634657,0.00554016620498615
2026-08,AU,SMB,Mobile,Wallet,1128,1058,54873.64,13,2,985.95,51892.06,0.9379432624113475,0.012287334593572778,0.001890359168241966
2026-08,CA,Enterprise,Desktop,BNPL,56,50,6105.35,0,1,111.29,5857.64,0.8928571428571429,0.0,0.02
2026-08,CA,Enterprise,Desktop,Bank debit,112,107,10906.74,0,0,195.43,10285.82,0.9553571428571429,0.0,0.0
2026-08,CA,Enterprise,Desktop,Card,659,618,65407.29,17,3,1166.96,61417.81,0.9377845220030349,0.02750809061488673,0.0048543689320388345
2026-08,CA,Enterprise,Desktop,Wallet,202,194,24748.19,4,0,447.01,23529.6,0.9603960396039604,0.020618556701030927,0.0
2026-08,CA,Enterprise,Mobile,BNPL,105,96,9577.8,2,1,164.01,8632.3,0.9142857142857143,0.020833333333333332,0.010416666666666666
2026-08,CA,Enterprise,Mobile,Bank debit,195,181,20790.22,2,1,366.40999999999997,19284.97,0.9282051282051282,0.011049723756906077,0.0055248618784530384
2026-08,CA,Enterprise,Mobile,Card,1160,1089,119122.18,13,5,2105.09,110789.5,0.9387931034482758,0.011937557392102846,0.004591368227731864
2026-08,CA,Enterprise,Mobile,Wallet,359,339,39151.72,7,0,699.14,36795.08,0.9442896935933147,0.02064896755162242,0.0
2026-08,CA,Mid-market,Desktop,BNPL,113,106,8846.47,5,0,159.71,8407.3,0.9380530973451328,0.04716981132075472,0.0
2026-08,CA,Mid-market,Desktop,Bank debit,243,227,19626.420000000002,7,0,349.88,18414.58,0.934156378600823,0.030837004405286344,0.0
2026-08,CA,Mid-market,Desktop,Card,1340,1272,97512.41,22,10,1768.47,93083.05,0.9492537313432836,0.01729559748427673,0.007861635220125786
2026-08,CA,Mid-market,Desktop,Wallet,438,415,31076.93,8,1,561.16,29537.55,0.9474885844748858,0.01927710843373494,0.0024096385542168677
2026-08,CA,Mid-market,Mobile,BNPL,249,224,16814.9,6,0,291.26,15327.21,0.8995983935742972,0.026785714285714284,0.0
2026-08,CA,Mid-market,Mobile,Bank debit,413,379,30275.78,5,0,532.83,28041.920000000002,0.9176755447941889,0.013192612137203167,0.0
2026-08,CA,Mid-market,Mobile,Card,2513,2363,186361.77,37,14,3324.32,174966.39,0.9403103859928372,0.015658061785865426,0.005924672027084215
2026-08,CA,Mid-market,Mobile,Wallet,839,796,61356.74,9,4,1083.26,57016.02,0.9487485101311085,0.011306532663316583,0.005025125628140704
2026-08,CA,SMB,Desktop,BNPL,238,228,11936.98,9,1,213.4,11237.51,0.957983193277311,0.039473684210526314,0.0043859649122807015
2026-08,CA,SMB,Desktop,Bank debit,459,426,22443.03,13,3,387.97,20418.68,0.9281045751633987,0.03051643192488263,0.007042253521126761
2026-08,CA,SMB,Desktop,Card,2606,2435,129930.29,43,17,2283.52,120189.56,0.9343821949347659,0.017659137577002052,0.006981519507186858
2026-08,CA,SMB,Desktop,Wallet,851,818,44197.84,10,2,798.82,42045.63,0.9612220916568742,0.012224938875305624,0.0024449877750611247
2026-08,CA,SMB,Mobile,BNPL,431,392,22493.67,10,0,395.16,20796.41,0.9095127610208816,0.025510204081632654,0.0
2026-08,CA,SMB,Mobile,Bank debit,830,764,41330.51,12,1,723.94,38097.51,0.9204819277108434,0.015706806282722512,0.0013089005235602095
2026-08,CA,SMB,Mobile,Card,4687,4012,237781.18,56,25,3875.41,203949.97,0.8559846383614252,0.013958125623130608,0.006231306081754736
2026-08,CA,SMB,Mobile,Wallet,1516,1448,71332.72,31,5,1303.42,68607.07,0.9551451187335093,0.021408839779005526,0.003453038674033149
2026-08,DE,Enterprise,Desktop,BNPL,43,41,3869.99,1,0,68.57,3607.08,0.9534883720930233,0.024390243902439025,0.0
2026-08,DE,Enterprise,Desktop,Bank debit,79,75,7182.11,3,0,132.07,6950.52,0.9493670886075949,0.04,0.0
2026-08,DE,Enterprise,Desktop,Card,495,463,56470.6,7,4,985.1,51844.4,0.9353535353535354,0.01511879049676026,0.008639308855291577
2026-08,DE,Enterprise,Desktop,Wallet,148,140,15343.44,1,0,281.59,14817.6,0.9459459459459459,0.007142857142857143,0.0
2026-08,DE,Enterprise,Mobile,BNPL,93,86,10770.4,1,2,189.99,9997.27,0.9247311827956989,0.011627906976744186,0.023255813953488372
2026-08,DE,Enterprise,Mobile,Bank debit,157,144,20194.71,1,0,356.64,18771.46,0.9171974522292994,0.006944444444444444,0.0
2026-08,DE,Enterprise,Mobile,Card,831,774,94773.81,11,5,1669.46,87871.03,0.9314079422382672,0.014211886304909561,0.006459948320413436
2026-08,DE,Enterprise,Mobile,Wallet,257,244,27382.98,2,0,492.02,25898.67,0.9494163424124513,0.00819672131147541,0.0
2026-08,DE,Mid-market,Desktop,BNPL,110,104,8685.52,3,0,156.42000000000002,8230.64,0.9454545454545454,0.028846153846153848,0.0
2026-08,DE,Mid-market,Desktop,Bank debit,176,162,11419.65,2,0,187.61,9872.24,0.9204545454545454,0.012345679012345678,0.0
2026-08,DE,Mid-market,Desktop,Card,1086,1013,75534.03,23,7,1336.44,70347.87,0.932780847145488,0.022704837117472853,0.006910167818361303
2026-08,DE,Mid-market,Desktop,Wallet,306,293,24258.68,5,0,446.41,23496.26,0.9575163398692811,0.017064846416382253,0.0
2026-08,DE,Mid-market,Mobile,BNPL,172,154,12442.25,3,0,207.58,10923.18,0.8953488372093024,0.01948051948051948,0.0
2026-08,DE,Mid-market,Mobile,Bank debit,319,288,25226.74,2,2,443.4,23333.04,0.9028213166144201,0.006944444444444444,0.006944444444444444
2026-08,DE,Mid-market,Mobile,Card,1850,1717,134501.86,23,9,2365.31,124486.37,0.9281081081081081,0.013395457192778102,0.0052417006406523005
2026-08,DE,Mid-market,Mobile,Wallet,571,543,43156.87,4,0,781.23,41125.39,0.9509632224168126,0.007366482504604052,0.0
2026-08,DE,SMB,Desktop,BNPL,164,148,7888.07,5,0,139.1,7318.92,0.9024390243902439,0.033783783783783786,0.0
2026-08,DE,SMB,Desktop,Bank debit,331,306,16504.27,4,0,296.06,15583.87,0.9244712990936556,0.013071895424836602,0.0
2026-08,DE,SMB,Desktop,Card,1983,1870,97094.31,42,9,1727.16,90904.91,0.9430156328794755,0.022459893048128343,0.004812834224598931
2026-08,DE,SMB,Desktop,Wallet,639,600,32786.16,9,1,589.65,31035.22,0.9389671361502347,0.015,0.0016666666666666668
2026-08,DE,SMB,Mobile,BNPL,335,317,16632.26,6,0,292.64,15398.22,0.9462686567164179,0.01892744479495268,0.0
2026-08,DE,SMB,Mobile,Bank debit,580,532,27946.13,9,2,481.15,25318.11,0.9172413793103448,0.016917293233082706,0.0037593984962406013
2026-08,DE,SMB,Mobile,Card,3387,3161,171067.63,48,20,3035.57,159757.48,0.9332742840271627,0.01518506801645049,0.006327111673521037
2026-08,DE,SMB,Mobile,Wallet,1129,1075,55608.45,14,2,1006.46,52974.73,0.9521700620017715,0.013023255813953489,0.0018604651162790699
2026-08,GB,Enterprise,Desktop,BNPL,48,47,6052.48,1,0,109.86999999999999,5781.28,0.9791666666666666,0.02127659574468085,0.0
2026-08,GB,Enterprise,Desktop,Bank debit,96,89,11866.15,1,0,213.15,11219.95,0.9270833333333334,0.011235955056179775,0.0
2026-08,GB,Enterprise,Desktop,Card,519,497,55986.3,11,1,1024.91,53941.41,0.9576107899807321,0.022132796780684104,0.002012072434607646
2026-08,GB,Enterprise,Desktop,Wallet,181,175,19229.56,0,0,355.6,18714.74,0.9668508287292817,0.0,0.0
2026-08,GB,Enterprise,Mobile,BNPL,113,99,11469.98,3,1,181.11,9528.7,0.8761061946902655,0.030303030303030304,0.010101010101010102
2026-08,GB,Enterprise,Mobile,Bank debit,176,161,20635.85,2,1,370.36,19495.04,0.9147727272727273,0.012422360248447204,0.006211180124223602
2026-08,GB,Enterprise,Mobile,Card,986,925,112370.25,10,9,2025.63,106611.25,0.9381338742393509,0.010810810810810811,0.00972972972972973
2026-08,GB,Enterprise,Mobile,Wallet,296,280,31424.05,5,1,538.78,28360.26,0.9459459459459459,0.017857142857142856,0.0035714285714285713
2026-08,GB,Mid-market,Desktop,BNPL,118,104,7673.29,2,0,126.36,6652.51,0.8813559322033898,0.019230769230769232,0.0
2026-08,GB,Mid-market,Desktop,Bank debit,198,186,15084.18,5,0,268.98,14156.01,0.9393939393939394,0.026881720430107527,0.0
2026-08,GB,Mid-market,Desktop,Card,1224,1164,84293.76,16,12,1517.08,79842.36,0.9509803921568627,0.013745704467353952,0.010309278350515464
2026-08,GB,Mid-market,Desktop,Wallet,416,402,31005.16,8,1,552.25,29060.94,0.9663461538461539,0.01990049751243781,0.0024875621890547263
2026-08,GB,Mid-market,Mobile,BNPL,232,220,17181.41,6,1,315.53,16607.07,0.9482758620689655,0.02727272727272727,0.004545454545454545
2026-08,GB,Mid-market,Mobile,Bank debit,364,337,26996.74,6,2,470.16,24746.38,0.9258241758241759,0.017804154302670624,0.005934718100890208
2026-08,GB,Mid-market,Mobile,Card,2181,2042,160041.59,42,13,2807.75,147784.0,0.9362677670793215,0.02056807051909892,0.006366307541625857
2026-08,GB,Mid-market,Mobile,Wallet,657,632,47045.67,13,1,851.75,44826.53,0.9619482496194824,0.020569620253164556,0.0015822784810126582
2026-08,GB,SMB,Desktop,BNPL,230,213,9349.78,5,1,159.74,8406.64,0.9260869565217391,0.023474178403755867,0.004694835680751174
2026-08,GB,SMB,Desktop,Bank debit,385,365,20037.06,6,0,362.92,19097.56,0.948051948051948,0.01643835616438356,0.0
2026-08,GB,SMB,Desktop,Card,2296,2169,114764.46,36,13,2071.11,109001.75,0.9446864111498258,0.016597510373443983,0.00599354541263255
2026-08,GB,SMB,Desktop,Wallet,743,714,36167.7,14,3,660.34,34761.89,0.9609690444145357,0.0196078431372549,0.004201680672268907
2026-08,GB,SMB,Mobile,BNPL,374,336,18219.25,16,0,307.45,16180.52,0.8983957219251337,0.047619047619047616,0.0
2026-08,GB,SMB,Mobile,Bank debit,638,590,29847.12,11,5,517.24,27227.58,0.9247648902821317,0.01864406779661017,0.00847457627118644
2026-08,GB,SMB,Mobile,Card,3976,3391,193264.92,58,30,3129.77,164713.78,0.8528672032193159,0.017104099085815394,0.008846947803007963
2026-08,GB,SMB,Mobile,Wallet,1256,1194,64898.02,16,5,1179.33,62073.87,0.9506369426751592,0.01340033500837521,0.0041876046901172526
2026-08,US,Enterprise,Desktop,BNPL,170,153,18710.97,3,1,321.25,16906.02,0.9,0.0196078431372549,0.006535947712418301
2026-08,US,Enterprise,Desktop,Bank debit,322,294,33218.14,1,4,564.62,29718.21,0.9130434782608695,0.003401360544217687,0.013605442176870748
2026-08,US,Enterprise,Desktop,Card,1824,1711,197182.46,26,13,3500.49,184221.13,0.9380482456140351,0.015195791934541203,0.007597895967270602
2026-08,US,Enterprise,Desktop,Wallet,615,588,66204.94,10,2,1212.0,63792.82,0.9560975609756097,0.017006802721088437,0.003401360544217687
2026-08,US,Enterprise,Mobile,BNPL,329,297,34116.14,5,2,581.4399999999999,30609.55,0.9027355623100304,0.016835016835016835,0.006734006734006734
2026-08,US,Enterprise,Mobile,Bank debit,628,589,73073.31999999999,8,0,1302.54,68565.05,0.9378980891719745,0.013582342954159592,0.0
2026-08,US,Enterprise,Mobile,Card,3319,3095,352130.75,59,13,6205.63,326618.84,0.932509792106056,0.019063004846526656,0.00420032310177706
2026-08,US,Enterprise,Mobile,Wallet,1058,997,114679.54,11,2,2077.98,109366.18000000001,0.94234404536862,0.011033099297893681,0.0020060180541624875
2026-08,US,Mid-market,Desktop,BNPL,387,358,30577.16,12,0,536.13,28222.35,0.9250645994832042,0.0335195530726257,0.0
2026-08,US,Mid-market,Desktop,Bank debit,658,612,48471.3,7,4,842.89,44361.02,0.9300911854103343,0.011437908496732025,0.006535947712418301
2026-08,US,Mid-market,Desktop,Card,3958,3747,277810.86,52,20,4983.65,262291.3,0.9466902475997979,0.013877768881772085,0.0053376034160661865
2026-08,US,Mid-market,Desktop,Wallet,1233,1178,89062.14,22,0,1625.4,85548.5,0.9553933495539335,0.01867572156196944,0.0
2026-08,US,Mid-market,Mobile,BNPL,704,642,49042.3,22,3,852.58,44864.16,0.9119318181818182,0.03426791277258567,0.004672897196261682
2026-08,US,Mid-market,Mobile,Bank debit,1284,1181,88574.98,17,4,1555.64,81871.51,0.9197819314641744,0.014394580863674851,0.003386960203217612
2026-08,US,Mid-market,Mobile,Card,7093,6627,504920.52,103,34,8914.79,469203.82,0.9343014239390949,0.015542477742568282,0.0051305266334691416
2026-08,US,Mid-market,Mobile,Wallet,2179,2083,163353.54,39,6,2969.54,156290.5,0.9559430931620009,0.01872299567930869,0.0028804608737397984
2026-08,US,SMB,Desktop,BNPL,723,668,37896.95,13,2,649.91,34211.97,0.9239280774550485,0.019461077844311378,0.0029940119760479044
2026-08,US,SMB,Desktop,Bank debit,1280,1184,62506.79,18,3,1103.79,58083.83,0.925,0.015202702702702704,0.002533783783783784
2026-08,US,SMB,Desktop,Card,7311,6867,362670.49,132,43,6499.01,342062.54,0.9392695937628232,0.019222367846221056,0.006261831949905344
2026-08,US,SMB,Desktop,Wallet,2325,2228,116456.81,52,3,2111.65,111128.69,0.9582795698924731,0.02333931777378815,0.0013464991023339318
2026-08,US,SMB,Mobile,BNPL,1245,1142,58771.45,33,4,1030.5,54229.99,0.9172690763052209,0.028896672504378284,0.0035026269702276708
2026-08,US,SMB,Mobile,Bank debit,2235,2053,111992.11,41,8,1956.29,102947.98,0.9185682326621923,0.019970774476376036,0.003896736483195324
2026-08,US,SMB,Mobile,Card,13329,12459,666676.54,200,105,11792.63,620677.18,0.9347287868557281,0.016052652700858816,0.00842764266795088
2026-08,US,SMB,Mobile,Wallet,4143,3953,203944.92,63,8,3686.84,194028.67,0.9541395124306058,0.01593726283835062,0.002023779408044523
