payment_id,merchant_id,customer_id,event_ts,country,merchant_segment,device,payment_method,amount_usd,payment_succeeded,decline_reason,refund_flag,dispute_flag,processing_latency_ms,platform_revenue_usd
pay_000330916,m_03436,c_0084876,2026-01-01 01:12:00,CA,Enterprise,Mobile,Bank debit,68.78,1,,0,0,870,1.31
pay_000422838,m_04967,c_0163186,2026-01-01 01:12:00,US,Enterprise,Desktop,Card,20.25,1,,0,0,610,0.38
pay_000940629,m_00018,c_0102492,2026-01-01 01:14:00,AU,SMB,Mobile,Wallet,34.73,1,,0,0,476,0.66
pay_000684021,m_03927,c_0164854,2026-01-01 01:14:00,DE,SMB,Desktop,Card,27.78,1,,0,0,837,0.53
pay_000922272,m_04169,c_0116581,2026-01-01 01:14:00,US,SMB,Mobile,Card,77.39,1,,0,0,823,1.47
pay_000784902,m_02939,c_0058641,2026-01-01 01:15:00,AU,Enterprise,Mobile,Card,20.58,1,,0,0,732,0.39
pay_000700298,m_02833,c_0049667,2026-01-01 01:15:00,US,Mid-market,Mobile,Wallet,70.72,1,,0,0,860,1.34
pay_000236741,m_04248,c_0162373,2026-01-01 01:15:00,CA,SMB,Mobile,Card,52.35,1,,0,0,745,0.99
pay_000942840,m_03708,c_0082522,2026-01-01 01:15:00,DE,SMB,Desktop,Card,15.48,1,,0,0,520,0.29
pay_000742120,m_04713,c_0064077,2026-01-01 01:16:00,US,SMB,Mobile,Card,18.65,1,,0,0,602,0.35
pay_000621434,m_00942,c_0163687,2026-01-01 01:16:00,US,SMB,Mobile,Card,44.73,1,,0,0,674,0.85
pay_000997020,m_01783,c_0114732,2026-01-01 01:16:00,CA,SMB,Desktop,Card,26.95,1,,0,0,997,0.51
pay_000165746,m_04297,c_0033446,2026-01-01 01:17:00,US,SMB,Desktop,Card,57.47,1,,0,0,741,1.09
pay_000131187,m_04291,c_0062497,2026-01-01 01:17:00,US,SMB,Mobile,Card,75.25,1,,0,0,756,1.43
pay_000849511,m_00838,c_0081954,2026-01-01 01:18:00,AU,Mid-market,Desktop,Card,18.01,1,,0,0,552,0.34
pay_000688443,m_03288,c_0077880,2026-01-01 01:18:00,US,Mid-market,Mobile,Card,105.9,1,,0,0,986,2.01
pay_000536994,m_02085,c_0068474,2026-01-01 01:18:00,DE,SMB,Mobile,BNPL,23.69,1,,0,0,927,0.45
pay_000740183,m_02084,c_0018689,2026-01-01 01:19:00,US,Enterprise,Mobile,Card,171.52,1,,0,0,656,3.26
pay_000516676,m_04332,c_0022688,2026-01-01 01:19:00,US,SMB,Mobile,Wallet,23.07,1,,0,0,731,0.44
pay_000752127,m_04928,c_0028275,2026-01-01 01:20:00,US,SMB,Desktop,Card,83.18,1,,0,0,542,1.58
pay_000095506,m_01831,c_0050248,2026-01-01 01:20:00,US,SMB,Desktop,Card,17.27,1,,0,0,617,0.33
pay_000107551,m_03045,c_0163544,2026-01-01 01:20:00,US,SMB,Mobile,Card,27.13,1,,0,0,1068,0.52
pay_000643345,m_00261,c_0177344,2026-01-01 01:21:00,DE,SMB,Mobile,Bank debit,85.98,1,,0,0,1361,1.63
pay_000202455,m_03872,c_0078539,2026-01-01 01:21:00,GB,Enterprise,Mobile,Card,137.53,1,,0,0,879,2.61
pay_000558925,m_03671,c_0155084,2026-01-01 01:22:00,AU,SMB,Mobile,Wallet,19.6,1,,0,0,724,0.37
pay_000635182,m_02053,c_0071428,2026-01-01 01:23:00,AU,Enterprise,Mobile,BNPL,189.86,1,,0,0,894,3.61
pay_000916797,m_02146,c_0014649,2026-01-01 01:23:00,US,Mid-market,Mobile,Wallet,37.44,1,,0,0,812,0.71
pay_000831556,m_04494,c_0077203,2026-01-01 01:24:00,GB,Mid-market,Mobile,Card,15.0,1,,1,0,516,0.28
pay_000797931,m_00883,c_0113416,2026-01-01 01:24:00,GB,SMB,Mobile,Card,21.0,1,,0,0,867,0.4
pay_000548765,m_04568,c_0046117,2026-01-01 01:25:00,AU,SMB,Mobile,Wallet,8.52,1,,0,0,457,0.16
pay_000486736,m_04061,c_0156473,2026-01-01 01:25:00,AU,SMB,Mobile,Card,9.56,1,,0,0,534,0.18
pay_000953771,m_01569,c_0151168,2026-01-01 01:26:00,US,SMB,Mobile,Card,22.38,1,,0,0,726,0.43
pay_000591291,m_01805,c_0054492,2026-01-01 01:26:00,US,Enterprise,Mobile,Bank debit,140.06,1,,0,0,998,2.66
pay_000410438,m_03059,c_0068374,2026-01-01 01:26:00,DE,SMB,Mobile,Bank debit,13.89,1,,0,0,1268,0.26
pay_000883386,m_02850,c_0106133,2026-01-01 01:27:00,GB,Mid-market,Mobile,Card,28.45,1,,0,0,747,0.54
pay_000694499,m_02943,c_0013275,2026-01-01 01:27:00,AU,SMB,Mobile,Card,44.16,1,,0,0,463,0.84
pay_000290071,m_03273,c_0141416,2026-01-01 01:27:00,US,Enterprise,Mobile,Wallet,89.32,1,,0,0,785,1.7
pay_000577669,m_00554,c_0173084,2026-01-01 01:27:00,US,SMB,Mobile,Wallet,27.58,1,,0,0,419,0.52
pay_000730743,m_03868,c_0173380,2026-01-01 01:28:00,GB,SMB,Mobile,Wallet,19.64,1,,0,0,929,0.37
pay_000439600,m_04716,c_0141278,2026-01-01 01:28:00,US,Mid-market,Desktop,Card,87.03,1,,0,0,802,1.65
pay_000354107,m_01630,c_0162384,2026-01-01 01:29:00,CA,SMB,Desktop,Card,24.39,1,,0,0,514,0.46
pay_000556545,m_03123,c_0128755,2026-01-01 01:29:00,US,Enterprise,Mobile,Card,30.87,1,,0,0,586,0.59
pay_000796293,m_04868,c_0137075,2026-01-01 01:30:00,GB,Enterprise,Desktop,Card,31.91,1,,0,0,602,0.61
pay_000678647,m_02960,c_0040438,2026-01-01 01:30:00,CA,SMB,Mobile,Card,23.85,1,,0,0,394,0.45
pay_000340385,m_04940,c_0174458,2026-01-01 01:30:00,DE,SMB,Mobile,Card,42.42,1,,0,0,483,0.81
pay_000388492,m_03597,c_0153623,2026-01-01 01:31:00,CA,SMB,Desktop,Card,13.0,1,,0,0,909,0.25
pay_000220609,m_03662,c_0175407,2026-01-01 01:31:00,CA,SMB,Mobile,Card,3.21,1,,0,0,588,0.06
pay_000333226,m_00185,c_0170837,2026-01-01 01:31:00,US,SMB,Desktop,Wallet,35.32,1,,0,0,542,0.67
pay_000029547,m_00984,c_0017174,2026-01-01 01:31:00,GB,SMB,Mobile,Card,33.72,1,,0,0,264,0.64
pay_000063162,m_02502,c_0171873,2026-01-01 01:31:00,US,SMB,Mobile,Card,14.53,1,,0,0,739,0.28
pay_000367126,m_02237,c_0111694,2026-01-01 01:32:00,DE,Mid-market,Desktop,Wallet,12.66,1,,0,0,774,0.24
pay_000234410,m_01738,c_0052724,2026-01-01 01:32:00,CA,Mid-market,Mobile,Card,6.24,1,,0,0,439,0.12
pay_000412981,m_02441,c_0010235,2026-01-01 01:32:00,US,SMB,Desktop,Card,213.96,1,,0,0,966,4.07
pay_000125728,m_00913,c_0010669,2026-01-01 01:32:00,US,SMB,Mobile,Bank debit,35.75,1,,0,0,967,0.68
pay_000804076,m_00548,c_0037291,2026-01-01 01:32:00,GB,Mid-market,Mobile,Card,64.85,1,,0,0,496,1.23
pay_000571812,m_04860,c_0079017,2026-01-01 01:33:00,US,Mid-market,Mobile,Bank debit,30.52,1,,0,0,1095,0.58
pay_000234536,m_03915,c_0054466,2026-01-01 01:34:00,CA,SMB,Desktop,Card,49.22,1,,0,0,949,0.94
pay_000923062,m_04036,c_0089435,2026-01-01 01:34:00,US,Mid-market,Desktop,Wallet,129.5,1,,0,0,340,2.46
pay_000023819,m_04645,c_0014806,2026-01-01 01:34:00,DE,SMB,Mobile,Bank debit,34.86,1,,0,0,946,0.66
pay_000374693,m_03527,c_0058066,2026-01-01 01:34:00,GB,SMB,Desktop,Wallet,11.58,1,,0,0,658,0.22
pay_000543280,m_01562,c_0171004,2026-01-01 01:35:00,CA,Enterprise,Desktop,Wallet,37.39,1,,0,0,802,0.71
pay_000357432,m_03475,c_0152100,2026-01-01 01:35:00,US,Mid-market,Mobile,Card,42.02,1,,0,0,381,0.8
pay_000677713,m_02308,c_0139646,2026-01-01 01:35:00,CA,SMB,Mobile,Card,23.41,1,,0,0,902,0.44
pay_000653916,m_02338,c_0157213,2026-01-01 01:36:00,GB,Mid-market,Desktop,Card,83.97,1,,0,0,650,1.6
pay_000757960,m_03117,c_0152613,2026-01-01 01:36:00,AU,Mid-market,Mobile,Card,47.76,1,,0,0,579,0.91
pay_000213180,m_02383,c_0027978,2026-01-01 01:36:00,GB,Enterprise,Desktop,Bank debit,63.29,1,,0,0,1448,1.2
pay_000759043,m_01831,c_0153019,2026-01-01 01:37:00,CA,Mid-market,Desktop,Wallet,36.58,1,,0,0,817,0.7
pay_000117141,m_03231,c_0155131,2026-01-01 01:37:00,GB,Mid-market,Mobile,Wallet,107.84,1,,0,0,728,2.05
pay_000781484,m_00106,c_0050404,2026-01-01 01:37:00,DE,SMB,Mobile,Card,35.76,1,,0,0,628,0.68
pay_000649186,m_01116,c_0058900,2026-01-01 01:38:00,AU,SMB,Mobile,Card,16.48,1,,0,0,347,0.31
pay_000452695,m_03274,c_0057112,2026-01-01 01:39:00,US,Mid-market,Desktop,Card,14.74,1,,0,0,637,0.28
pay_000301977,m_04018,c_0071141,2026-01-01 01:39:00,US,SMB,Mobile,Wallet,24.02,1,,0,0,467,0.46
pay_000692902,m_02980,c_0145981,2026-01-01 01:39:00,US,SMB,Desktop,Card,14.23,1,,0,0,774,0.27
pay_000851355,m_02253,c_0116410,2026-01-01 01:39:00,US,Mid-market,Mobile,Wallet,69.96,1,,0,0,488,1.33
pay_000999920,m_00360,c_0039026,2026-01-01 01:39:00,US,Mid-market,Mobile,Card,54.35,1,,0,0,1141,1.03
pay_000959272,m_00411,c_0177288,2026-01-01 01:40:00,CA,SMB,Desktop,Card,33.16,1,,0,0,1105,0.63
pay_000053938,m_00930,c_0102484,2026-01-01 01:40:00,US,SMB,Mobile,Card,50.27,1,,0,0,732,0.96
pay_000956974,m_00789,c_0096326,2026-01-01 01:40:00,US,Mid-market,Mobile,Card,27.12,1,,0,0,526,0.52
pay_000801068,m_00958,c_0037164,2026-01-01 01:40:00,US,SMB,Desktop,Card,20.77,1,,0,0,236,0.39
pay_000644569,m_03474,c_0168200,2026-01-01 01:41:00,CA,SMB,Mobile,Card,17.93,1,,0,0,503,0.34
pay_000274320,m_00289,c_0069455,2026-01-01 01:41:00,US,SMB,Mobile,Bank debit,19.49,1,,0,0,858,0.37
pay_000191606,m_02436,c_0074871,2026-01-01 01:41:00,DE,SMB,Desktop,Bank debit,95.41,1,,0,0,956,1.81
pay_000137002,m_02296,c_0047827,2026-01-01 01:41:00,DE,SMB,Mobile,Card,17.98,1,,0,0,655,0.34
pay_000756566,m_01854,c_0100157,2026-01-01 01:41:00,US,Mid-market,Mobile,Card,50.9,1,,0,0,703,0.97
pay_000047032,m_04497,c_0081688,2026-01-01 01:42:00,US,Enterprise,Mobile,Card,38.34,1,,0,0,572,0.73
pay_000865893,m_00778,c_0122846,2026-01-01 01:42:00,US,Enterprise,Desktop,Wallet,111.49,1,,0,0,573,2.12
pay_000472672,m_00967,c_0177650,2026-01-01 01:43:00,AU,Mid-market,Mobile,Wallet,31.97,1,,0,0,817,0.61
pay_000482083,m_02120,c_0120458,2026-01-01 01:43:00,US,Mid-market,Desktop,Wallet,91.48,1,,0,0,981,1.74
pay_000393065,m_04744,c_0029846,2026-01-01 01:44:00,AU,SMB,Mobile,Card,35.63,1,,0,0,784,0.68
pay_000833341,m_01558,c_0099528,2026-01-01 01:44:00,GB,SMB,Mobile,Wallet,200.46,1,,0,0,747,3.81
pay_000187521,m_02317,c_0044255,2026-01-01 01:44:00,US,Enterprise,Mobile,Card,309.71,1,,0,0,388,5.88
pay_000888421,m_03434,c_0028960,2026-01-01 01:44:00,US,SMB,Mobile,Card,19.57,1,,0,0,375,0.37
pay_000885394,m_04972,c_0119253,2026-01-01 01:44:00,DE,SMB,Mobile,Wallet,17.36,1,,0,0,1130,0.33
pay_000340450,m_00801,c_0067695,2026-01-01 01:44:00,CA,SMB,Desktop,Card,52.36,1,,0,0,664,0.99
pay_000818325,m_02340,c_0137566,2026-01-01 01:44:00,AU,SMB,Mobile,Wallet,3.0,1,,0,0,569,0.06
pay_000935177,m_03383,c_0143832,2026-01-01 01:45:00,US,SMB,Mobile,Card,16.24,1,,0,0,731,0.31
pay_000851153,m_04601,c_0058190,2026-01-01 01:45:00,DE,SMB,Mobile,Bank debit,17.01,1,,0,0,908,0.32
pay_000439340,m_03982,c_0014607,2026-01-01 01:45:00,US,Mid-market,Desktop,Card,120.86,1,,0,0,684,2.3
pay_000840546,m_04622,c_0042236,2026-01-01 01:46:00,CA,Mid-market,Desktop,Wallet,36.84,1,,0,0,813,0.7
pay_000775264,m_01132,c_0024294,2026-01-01 01:47:00,US,Mid-market,Desktop,Wallet,192.61,1,,0,0,759,3.66
pay_000758425,m_04618,c_0164220,2026-01-01 01:47:00,GB,SMB,Mobile,Bank debit,104.03,1,,0,0,941,1.98
pay_000405731,m_03471,c_0162122,2026-01-01 01:47:00,US,Mid-market,Desktop,Card,38.47,1,,0,0,977,0.73
pay_000498761,m_03567,c_0163696,2026-01-01 01:47:00,CA,Mid-market,Mobile,Card,56.38,0,issuer_decline,0,0,800,0.0
pay_000286630,m_01063,c_0155548,2026-01-01 01:48:00,CA,Mid-market,Mobile,Card,44.01,1,,0,0,1005,0.84
pay_000568330,m_02522,c_0162173,2026-01-01 01:48:00,US,Enterprise,Mobile,Card,138.13,1,,0,0,890,2.62
pay_000147997,m_04809,c_0067814,2026-01-01 01:48:00,DE,SMB,Desktop,Wallet,3.7,1,,1,0,731,0.07
pay_000328680,m_02589,c_0123205,2026-01-01 01:49:00,AU,SMB,Mobile,Card,35.86,1,,0,0,526,0.68
pay_000850132,m_03985,c_0047469,2026-01-01 01:49:00,DE,SMB,Mobile,Card,20.37,1,,0,0,789,0.39
pay_000074463,m_01169,c_0090883,2026-01-01 01:50:00,US,Mid-market,Mobile,BNPL,73.11,1,,0,0,717,1.39
pay_000010964,m_02819,c_0026053,2026-01-01 01:50:00,US,Enterprise,Mobile,Bank debit,278.66,1,,0,0,1017,5.29
pay_000142811,m_00006,c_0138134,2026-01-01 01:50:00,US,Mid-market,Mobile,Card,35.54,1,,0,0,1301,0.68
pay_000336079,m_04455,c_0085433,2026-01-01 01:50:00,GB,Mid-market,Mobile,Card,120.79,1,,0,0,279,2.3
pay_000364112,m_00739,c_0069652,2026-01-01 01:51:00,US,Enterprise,Mobile,Card,134.39,1,,0,0,664,2.55
pay_000814618,m_04189,c_0095072,2026-01-01 01:51:00,GB,SMB,Desktop,BNPL,53.7,1,,0,0,1144,1.02
pay_000828561,m_04031,c_0100556,2026-01-01 01:52:00,US,SMB,Mobile,Card,26.15,1,,0,0,857,0.5
pay_000020051,m_01150,c_0022697,2026-01-01 01:53:00,GB,SMB,Mobile,Wallet,97.59,1,,0,0,734,1.85
pay_000203177,m_04738,c_0178400,2026-01-01 01:53:00,US,Enterprise,Mobile,Card,394.1,1,,0,0,626,7.49
pay_000529903,m_01926,c_0041260,2026-01-01 01:54:00,AU,SMB,Mobile,Card,148.68,1,,0,0,971,2.82
pay_000838113,m_04018,c_0052659,2026-01-01 01:54:00,US,SMB,Mobile,Card,9.22,1,,0,0,912,0.18
pay_000641902,m_00963,c_0057214,2026-01-01 01:54:00,GB,Mid-market,Desktop,Wallet,54.89,1,,0,0,679,1.04
pay_000454951,m_01677,c_0107308,2026-01-01 01:54:00,US,Mid-market,Mobile,BNPL,49.3,1,,0,0,952,0.94
pay_000957987,m_04354,c_0064108,2026-01-01 01:54:00,CA,SMB,Mobile,Card,168.3,1,,0,0,1138,3.2
pay_000164931,m_00998,c_0014431,2026-01-01 01:55:00,US,Enterprise,Mobile,Card,37.06,1,,0,0,778,0.7
pay_000270138,m_04352,c_0003891,2026-01-01 01:55:00,CA,Mid-market,Desktop,Bank debit,32.43,1,,0,0,964,0.62
pay_000693593,m_02184,c_0048433,2026-01-01 01:55:00,DE,SMB,Mobile,Card,28.38,1,,0,0,640,0.54
pay_000891954,m_02231,c_0115065,2026-01-01 01:56:00,DE,Mid-market,Desktop,Card,114.49,1,,0,0,702,2.18
pay_000181963,m_00522,c_0108978,2026-01-01 01:56:00,US,SMB,Mobile,Card,99.63,1,,0,0,899,1.89
pay_000397446,m_00093,c_0029697,2026-01-01 01:56:00,US,SMB,Mobile,Card,38.75,1,,0,0,956,0.74
pay_000232741,m_00528,c_0071577,2026-01-01 01:56:00,CA,SMB,Mobile,Card,9.06,1,,0,0,622,0.17
pay_000709519,m_00510,c_0150919,2026-01-01 01:56:00,GB,Mid-market,Mobile,Card,31.23,1,,0,0,641,0.59
pay_000363628,m_03596,c_0089783,2026-01-01 01:57:00,CA,SMB,Desktop,Card,12.29,1,,0,0,629,0.23
pay_000720768,m_04845,c_0142210,2026-01-01 01:57:00,US,Enterprise,Mobile,Card,25.35,1,,0,0,842,0.48
pay_000369860,m_01303,c_0118074,2026-01-01 01:57:00,AU,SMB,Mobile,Card,11.26,1,,0,0,585,0.21
pay_000585994,m_03884,c_0029558,2026-01-01 01:57:00,CA,Mid-market,Desktop,BNPL,55.42,1,,0,0,609,1.05
pay_000454719,m_02517,c_0130905,2026-01-01 01:58:00,US,SMB,Desktop,Bank debit,13.91,1,,0,0,1234,0.26
pay_000346166,m_00131,c_0176335,2026-01-01 01:58:00,GB,Enterprise,Mobile,Card,169.49,1,,0,0,702,3.22
pay_000092091,m_02335,c_0088968,2026-01-01 01:58:00,US,Enterprise,Desktop,Card,372.81,1,,0,0,434,7.08
pay_000571724,m_01580,c_0076703,2026-01-01 01:58:00,GB,SMB,Desktop,Card,10.56,1,,0,0,834,0.2
pay_000449187,m_03712,c_0127978,2026-01-01 01:59:00,GB,SMB,Desktop,Card,12.93,1,,0,0,562,0.25
pay_000958976,m_03858,c_0031883,2026-01-01 01:59:00,DE,SMB,Desktop,Card,35.45,1,,0,0,724,0.67
pay_000995011,m_03164,c_0129713,2026-01-01 01:59:00,DE,SMB,Mobile,Card,21.29,1,,0,0,848,0.4
pay_000467857,m_04226,c_0137891,2026-01-01 01:59:00,US,SMB,Mobile,Card,78.51,1,,0,0,626,1.49
pay_000658646,m_04881,c_0076056,2026-01-01 01:59:00,CA,SMB,Mobile,Wallet,92.14,1,,0,0,651,1.75
pay_000344129,m_02579,c_0099797,2026-01-01 02:00:00,AU,Mid-market,Mobile,Wallet,19.15,1,,0,0,842,0.36
pay_000833699,m_00709,c_0017854,2026-01-01 02:00:00,US,SMB,Mobile,Card,78.22,1,,0,0,881,1.49
pay_000290080,m_04029,c_0094365,2026-01-01 02:00:00,US,Mid-market,Mobile,Card,76.84,1,,0,0,470,1.46
pay_000420988,m_04970,c_0023732,2026-01-01 02:01:00,US,SMB,Mobile,Card,21.7,1,,0,0,885,0.41
pay_000206399,m_02830,c_0084606,2026-01-01 02:01:00,DE,Mid-market,Mobile,Bank debit,82.53,0,network_error,0,0,1241,0.0
pay_000896222,m_02983,c_0003729,2026-01-01 02:01:00,US,SMB,Mobile,Card,108.99,1,,0,0,778,2.07
pay_000585542,m_02214,c_0054918,2026-01-01 02:01:00,CA,Mid-market,Mobile,Card,132.14,1,,0,0,836,2.51
pay_000557811,m_00198,c_0019669,2026-01-01 02:02:00,US,Mid-market,Mobile,Card,234.84,1,,0,0,395,4.46
pay_000997700,m_04866,c_0092457,2026-01-01 02:02:00,AU,Mid-market,Desktop,Card,65.56,1,,0,0,629,1.25
pay_000296463,m_01694,c_0029987,2026-01-01 02:02:00,US,Enterprise,Mobile,Card,171.86,1,,0,0,673,3.27
pay_000348686,m_01631,c_0040778,2026-01-01 02:02:00,US,Mid-market,Desktop,Wallet,39.43,1,,0,0,498,0.75
pay_000823923,m_00137,c_0081702,2026-01-01 02:02:00,GB,Enterprise,Mobile,Card,48.55,1,,0,0,428,0.92
pay_000040189,m_02855,c_0016398,2026-01-01 02:02:00,US,Enterprise,Mobile,Card,30.14,0,expired_card,0,0,789,0.0
pay_000837532,m_03970,c_0102110,2026-01-01 02:03:00,US,SMB,Desktop,Bank debit,10.45,1,,0,0,1347,0.2
pay_000549802,m_01688,c_0027067,2026-01-01 02:03:00,CA,SMB,Mobile,Bank debit,12.54,1,,0,0,1003,0.24
pay_000874537,m_02977,c_0137043,2026-01-01 02:03:00,DE,Enterprise,Desktop,Card,94.6,1,,0,0,1062,1.8
pay_000747896,m_02265,c_0144802,2026-01-01 02:03:00,DE,SMB,Mobile,Card,37.73,1,,0,0,696,0.72
pay_000921264,m_03685,c_0049598,2026-01-01 02:03:00,US,SMB,Mobile,BNPL,38.15,1,,1,0,727,0.72
pay_000422042,m_00979,c_0162467,2026-01-01 02:04:00,AU,SMB,Mobile,Bank debit,31.45,1,,0,0,864,0.6
pay_000115628,m_02091,c_0105891,2026-01-01 02:04:00,CA,SMB,Mobile,Card,385.51,1,,0,0,983,7.32
pay_000118758,m_03707,c_0037277,2026-01-01 02:04:00,US,SMB,Desktop,Card,17.21,0,expired_card,0,0,519,0.0
pay_000193555,m_00909,c_0054088,2026-01-01 02:05:00,DE,SMB,Mobile,Card,3.03,1,,0,0,755,0.06
pay_000681175,m_04713,c_0165899,2026-01-01 02:05:00,AU,SMB,Desktop,Card,7.9,1,,0,0,531,0.15
pay_000948736,m_04357,c_0121501,2026-01-01 02:05:00,CA,Enterprise,Mobile,Card,180.27,1,,0,1,687,3.43
pay_000177811,m_02180,c_0086326,2026-01-01 02:07:00,DE,Mid-market,Mobile,Card,16.29,1,,0,0,867,0.31
pay_000230903,m_01881,c_0022034,2026-01-01 02:07:00,US,SMB,Desktop,Card,29.41,1,,0,0,817,0.56
pay_000084681,m_04138,c_0007783,2026-01-01 02:07:00,CA,Enterprise,Mobile,Card,21.18,1,,0,0,642,0.4
pay_000945183,m_04677,c_0143454,2026-01-01 02:07:00,US,SMB,Mobile,Card,40.74,1,,0,0,918,0.77
pay_000212498,m_04354,c_0129771,2026-01-01 02:08:00,AU,SMB,Mobile,BNPL,17.19,1,,0,0,762,0.33
pay_000363748,m_04247,c_0162604,2026-01-01 02:08:00,US,Mid-market,Desktop,Card,44.32,1,,0,0,695,0.84
pay_000567080,m_03169,c_0127012,2026-01-01 02:08:00,CA,SMB,Desktop,Bank debit,55.96,1,,0,0,913,1.06
pay_000849854,m_03997,c_0071324,2026-01-01 02:09:00,GB,SMB,Desktop,Card,149.5,1,,0,0,419,2.84
pay_000390656,m_01631,c_0111964,2026-01-01 02:10:00,US,Enterprise,Mobile,Card,54.83,1,,0,0,920,1.04
pay_000857345,m_02429,c_0080512,2026-01-01 02:10:00,CA,SMB,Mobile,Card,7.59,1,,0,0,792,0.14
pay_000094856,m_03599,c_0043166,2026-01-01 02:10:00,US,SMB,Mobile,Bank debit,220.38,1,,0,0,1006,4.19
pay_000404788,m_03755,c_0011110,2026-01-01 02:10:00,CA,SMB,Mobile,Card,46.55,1,,0,0,868,0.88
pay_000181273,m_00351,c_0115276,2026-01-01 02:10:00,AU,Mid-market,Mobile,Bank debit,764.63,1,,0,0,937,14.53
pay_000863207,m_00289,c_0147709,2026-01-01 02:10:00,US,SMB,Mobile,Wallet,44.4,1,,0,0,577,0.84
pay_000787034,m_04637,c_0119578,2026-01-01 02:11:00,AU,SMB,Mobile,Bank debit,26.37,1,,0,0,1006,0.5
pay_000976657,m_01396,c_0123728,2026-01-01 02:11:00,AU,Mid-market,Mobile,Card,58.48,1,,0,0,282,1.11
pay_000532622,m_01682,c_0133853,2026-01-01 02:12:00,US,SMB,Mobile,Card,11.5,0,network_error,0,0,580,0.0
pay_000164779,m_00163,c_0017431,2026-01-01 02:12:00,AU,Mid-market,Mobile,Wallet,203.87,1,,0,0,976,3.87
pay_000538531,m_04277,c_0041556,2026-01-01 02:12:00,CA,SMB,Desktop,Card,178.11,1,,0,0,620,3.38
pay_000976553,m_00935,c_0166310,2026-01-01 02:12:00,AU,Enterprise,Mobile,Card,62.88,1,,0,0,758,1.19
pay_000652750,m_04018,c_0091002,2026-01-01 02:12:00,US,Enterprise,Mobile,Bank debit,94.79,1,,0,0,1005,1.8
pay_000275116,m_01220,c_0015571,2026-01-01 02:13:00,CA,Enterprise,Desktop,BNPL,21.04,1,,0,0,850,0.4
pay_000905345,m_04926,c_0040603,2026-01-01 02:13:00,GB,SMB,Mobile,Card,38.57,1,,0,0,672,0.73
pay_000698221,m_02610,c_0152850,2026-01-01 02:13:00,CA,SMB,Mobile,Card,61.15,1,,0,0,1117,1.16
pay_000313049,m_00316,c_0107240,2026-01-01 02:14:00,US,Enterprise,Mobile,Card,32.57,1,,0,0,474,0.62
pay_000561793,m_00459,c_0140713,2026-01-01 02:15:00,US,SMB,Desktop,Wallet,32.67,1,,0,0,828,0.62
pay_000243264,m_03276,c_0155304,2026-01-01 02:15:00,AU,Enterprise,Mobile,Card,119.06,1,,0,0,978,2.26
pay_000018693,m_00209,c_0118506,2026-01-01 02:15:00,DE,Mid-market,Mobile,BNPL,17.03,1,,1,0,1030,0.32
pay_000298000,m_00306,c_0176061,2026-01-01 02:15:00,GB,SMB,Mobile,BNPL,95.68,1,,0,0,830,1.82
pay_000143444,m_04307,c_0123553,2026-01-01 02:16:00,CA,Mid-market,Mobile,Card,73.56,1,,0,0,1085,1.4
pay_000446238,m_01779,c_0153439,2026-01-01 02:16:00,US,SMB,Desktop,Card,19.89,0,suspected_fraud,0,0,614,0.0
pay_000914268,m_03529,c_0113750,2026-01-01 02:17:00,GB,Mid-market,Mobile,Card,81.41,1,,0,0,1109,1.55
pay_000762579,m_03329,c_0110070,2026-01-01 02:17:00,GB,Mid-market,Mobile,Wallet,19.77,1,,0,0,712,0.38
pay_000095756,m_03782,c_0123918,2026-01-01 02:17:00,CA,Enterprise,Desktop,Bank debit,44.28,1,,0,0,1127,0.84
pay_000782452,m_00382,c_0115446,2026-01-01 02:18:00,CA,SMB,Mobile,Wallet,65.74,1,,0,0,588,1.25
pay_000264648,m_02960,c_0130323,2026-01-01 02:18:00,GB,SMB,Desktop,Card,18.59,0,issuer_decline,0,0,1010,0.0
pay_000099927,m_02135,c_0141280,2026-01-01 02:19:00,GB,SMB,Mobile,Card,49.5,1,,0,0,638,0.94
pay_000304747,m_04664,c_0093962,2026-01-01 02:19:00,CA,SMB,Desktop,Card,17.91,1,,0,0,722,0.34
pay_000320023,m_02988,c_0075123,2026-01-01 02:19:00,US,SMB,Desktop,Card,18.27,1,,0,0,826,0.35
pay_000509385,m_02902,c_0159379,2026-01-01 02:20:00,US,SMB,Mobile,BNPL,64.91,1,,0,0,878,1.23
pay_000967445,m_03069,c_0096866,2026-01-01 02:21:00,CA,Mid-market,Mobile,Card,459.97,1,,0,0,747,8.74
pay_000556336,m_03877,c_0112050,2026-01-01 02:21:00,DE,SMB,Mobile,Card,45.38,1,,0,0,517,0.86
pay_000588288,m_02367,c_0110236,2026-01-01 02:21:00,US,Mid-market,Mobile,Card,33.73,1,,0,0,714,0.64
pay_000163328,m_00044,c_0108489,2026-01-01 02:21:00,DE,SMB,Mobile,Wallet,24.3,1,,0,0,744,0.46
pay_000749691,m_02516,c_0173160,2026-01-01 02:22:00,US,SMB,Desktop,Bank debit,76.48,1,,0,0,1421,1.45
pay_000515956,m_04587,c_0167125,2026-01-01 02:23:00,DE,SMB,Mobile,BNPL,76.21,1,,0,0,639,1.45
pay_000304762,m_03025,c_0056933,2026-01-01 02:23:00,US,SMB,Mobile,Wallet,22.84,1,,0,0,500,0.43
pay_000907202,m_01809,c_0092802,2026-01-01 02:23:00,CA,SMB,Mobile,Card,21.91,1,,0,0,777,0.42
